id,door buster,in stock,is online,launch date,has image,status code,status,Has Price,Price
6696,1,0,0,10/28/2015,1,1,Not Started,1,1.41
6697,0,0,1,11/28/2015,0,1,Not Started,0,0
6698,0,1,1,11/18/2015,1,3,Active,4,50
6699,1,0,0,10/2/2015,1,4,-,2,2
6700,1,1,0,12/15/2015,1,3,Active,0,0
6701,0,0,1,12/9/2015,1,2,In Progress,1,1.44
6702,1,1,0,11/24/2015,0,1,Not Started,2,3.17
6703,0,1,1,12/6/2015,1,2,In Progress,3,19.36
6704,0,1,1,10/4/2015,0,3,Active,4,18
6705,0,0,0,10/2/2015,1,4,-,3,2.88
6706,0,1,0,10/28/2015,1,1,Not Started,1,3
6707,0,1,0,12/27/2015,0,3,Active,2,4.16
6708,0,0,0,11/13/2015,1,4,-,3,32.08
6709,1,0,0,12/8/2015,0,4,-,3,24
6710,0,0,1,12/7/2015,1,1,Not Started,4,6.87
6711,1,1,0,11/3/2015,1,4,-,1,1.91
6712,0,0,1,10/2/2015,0,2,In Progress,4,8
6713,0,1,0,11/1/2015,1,1,Not Started,1,1.26
6714,0,1,0,10/28/2015,1,2,In Progress,0,0
6715,1,0,0,12/27/2015,0,1,Not Started,0,0
6716,1,1,1,10/1/2015,0,4,-,4,32
6717,0,1,0,10/17/2015,0,4,-,0,0
6718,1,1,1,10/8/2015,0,4,-,3,5.77
6719,1,1,0,11/24/2015,1,4,-,1,2.24
6720,1,0,1,11/4/2015,0,3,Active,4,10.08
6721,0,0,1,11/15/2015,0,1,Not Started,2,4.24
6722,0,1,0,11/13/2015,0,4,-,0,0
6723,0,1,1,10/3/2015,1,1,Not Started,4,6.87
6724,0,1,0,11/24/2015,0,2,In Progress,0,0
6725,1,1,1,11/23/2015,1,1,Not Started,4,72
6726,0,0,0,11/3/2015,1,4,-,2,2.62
6727,0,1,0,10/10/2015,1,4,-,4,8
6728,1,0,1,12/18/2015,0,4,-,0,0
6729,1,0,1,10/31/2015,1,4,-,2,4.24
6730,0,1,0,10/15/2015,1,1,Not Started,3,19.36
6731,0,0,1,12/20/2015,0,2,In Progress,4,98
6732,0,1,0,10/27/2015,1,4,-,3,10.1
6733,1,1,0,10/1/2015,1,1,Not Started,2,9.9
6734,0,1,0,11/12/2015,0,4,-,4,1024
6735,1,0,1,10/29/2015,1,1,Not Started,2,2
6736,1,1,1,12/18/2015,1,4,-,1,1.59
6737,0,0,1,11/18/2015,1,3,Active,3,7.21
6738,0,0,0,12/31/2015,1,4,-,0,0
6739,0,0,1,12/28/2015,0,4,-,1,2.24
6740,1,0,0,10/28/2015,0,1,Not Started,1,2.65
6741,0,1,0,12/2/2015,0,4,-,3,10.1
6742,1,1,0,11/28/2015,0,2,In Progress,3,8.65
6743,1,1,0,10/16/2015,1,4,-,2,8
6744,1,0,0,11/9/2015,0,3,Active,0,0
6745,0,1,0,12/27/2015,0,3,Active,4,10.08
6746,1,1,0,12/4/2015,1,4,-,1,1.91
6747,0,1,0,11/6/2015,1,2,In Progress,4,50
6748,1,0,1,11/14/2015,1,3,Active,1,2.45
6749,1,1,0,10/8/2015,1,2,In Progress,1,3
6750,1,1,1,10/17/2015,0,2,In Progress,3,1029
6751,1,0,0,11/17/2015,1,2,In Progress,0,0
6752,1,1,0,10/31/2015,0,4,-,0,0
6753,0,0,1,12/9/2015,0,2,In Progress,1,1.59
6754,1,1,0,11/22/2015,0,2,In Progress,2,98
6755,1,0,1,12/10/2015,0,3,Active,1,2.45
6756,0,0,1,10/23/2015,1,2,In Progress,0,0
6757,0,1,0,12/10/2015,0,1,Not Started,2,4.61
6758,0,1,1,12/30/2015,1,2,In Progress,3,81
6759,0,1,0,11/11/2015,0,1,Not Started,2,2
6760,1,0,1,12/30/2015,0,2,In Progress,0,0
6761,1,1,0,10/21/2015,0,3,Active,4,17.31
6762,1,0,0,10/2/2015,0,4,-,0,0
6763,1,0,1,10/16/2015,1,4,-,0,0
6764,1,0,1,12/27/2015,1,2,In Progress,2,4.24
6765,0,0,1,12/14/2015,0,4,-,4,9604
6766,1,0,0,11/12/2015,0,4,-,4,72
6767,0,1,0,12/8/2015,0,3,Active,1,3
6768,0,0,0,11/12/2015,0,3,Active,1,4
6769,1,0,0,12/14/2015,0,1,Not Started,2,4.61
6770,0,0,0,12/9/2015,1,4,-,3,1029
6771,1,1,0,12/9/2015,0,2,In Progress,4,32
6772,1,1,1,10/2/2015,1,4,-,1,2
6773,0,0,0,12/19/2015,1,1,Not Started,1,2.45
6774,0,0,1,12/15/2015,0,2,In Progress,2,2.83
6775,1,0,1,10/13/2015,0,4,-,1,5
6776,0,0,0,11/23/2015,1,2,In Progress,1,3
6777,0,1,0,12/28/2015,0,2,In Progress,3,19.36
6778,0,0,1,10/20/2015,0,1,Not Started,2,2.62
6779,0,0,0,12/24/2015,0,3,Active,0,0
6780,0,0,0,12/21/2015,0,3,Active,3,19.36
6781,0,0,0,11/13/2015,0,3,Active,0,0
6782,0,0,1,11/14/2015,0,3,Active,0,0
6783,0,1,0,10/23/2015,1,1,Not Started,1,6
6784,1,1,1,10/22/2015,1,1,Not Started,0,0
6785,0,0,1,12/16/2015,1,4,-,3,1029
6786,1,0,1,12/8/2015,0,3,Active,4,9604
6787,0,0,1,11/29/2015,1,1,Not Started,4,21.26
6788,1,1,0,12/18/2015,0,1,Not Started,1,1.91
6789,1,0,0,11/21/2015,0,4,-,2,98
6790,1,1,1,10/21/2015,0,1,Not Started,0,0
6791,0,1,0,10/1/2015,1,4,-,4,10.08
6792,0,1,0,12/8/2015,0,3,Active,0,0
6793,1,1,0,12/11/2015,0,4,-,4,324
6794,0,1,1,12/10/2015,0,2,In Progress,3,10.1
6795,1,1,0,12/30/2015,1,4,-,2,18
6796,0,1,1,11/1/2015,0,4,-,1,1.59
6797,1,0,0,11/14/2015,1,4,-,3,8.65
6798,1,0,1,10/10/2015,1,4,-,0,0
6799,0,1,1,11/24/2015,1,4,-,0,0
6800,0,1,1,10/27/2015,0,3,Active,4,2500
6801,0,0,1,11/15/2015,0,4,-,1,2.24
6802,1,0,1,12/29/2015,0,1,Not Started,0,0
6803,0,0,0,12/15/2015,1,3,Active,1,1.41
6804,0,0,1,10/10/2015,1,1,Not Started,2,7.07
6805,0,0,0,12/25/2015,1,2,In Progress,1,1.82
6806,1,1,1,10/11/2015,0,1,Not Started,3,1029
6807,0,0,1,11/30/2015,0,3,Active,4,64
6808,1,0,1,10/14/2015,0,3,Active,1,7
6809,0,1,1,10/9/2015,1,2,In Progress,4,1024
6810,0,1,0,12/14/2015,1,3,Active,3,192
6811,0,1,0,12/9/2015,0,4,-,0,0
6812,1,0,1,10/31/2015,1,1,Not Started,4,324
6813,1,0,1,12/2/2015,0,4,-,4,10.08
6814,1,1,1,11/26/2015,1,2,In Progress,0,0
6815,1,1,1,12/29/2015,1,1,Not Started,2,2.83
6816,1,0,0,12/3/2015,0,1,Not Started,2,2.83
6817,1,1,0,10/23/2015,1,1,Not Started,4,21.26
6818,0,1,0,10/28/2015,1,1,Not Started,1,4
6819,0,1,0,11/11/2015,1,2,In Progress,4,98
6820,0,0,1,12/3/2015,0,1,Not Started,2,2
6821,1,0,0,11/4/2015,0,1,Not Started,4,21.26
6822,1,1,1,12/23/2015,1,2,In Progress,2,4.61
6823,0,0,0,12/30/2015,1,1,Not Started,3,648
6824,0,0,0,11/11/2015,0,2,In Progress,4,10.08
6825,0,1,1,10/24/2015,0,2,In Progress,0,0
6826,0,0,1,10/29/2015,1,1,Not Started,0,0
6827,0,1,0,12/18/2015,1,3,Active,3,192
6828,0,1,1,11/26/2015,1,1,Not Started,2,72
6829,1,1,1,10/23/2015,1,4,-,2,9.9
6830,0,1,0,12/30/2015,1,3,Active,3,192
6831,0,1,0,10/11/2015,1,2,In Progress,4,50
6832,0,0,1,10/2/2015,0,1,Not Started,4,9604
6833,1,1,0,10/3/2015,1,2,In Progress,1,2
6834,0,1,1,11/7/2015,1,3,Active,4,9604
6835,0,0,0,11/28/2015,1,4,-,2,5.66
6836,0,0,1,10/10/2015,1,3,Active,4,50
6837,1,1,1,11/16/2015,1,3,Active,2,8
6838,1,0,0,11/26/2015,0,4,-,0,0
6839,0,1,0,10/7/2015,1,3,Active,3,25.46
6840,1,0,1,11/19/2015,0,2,In Progress,2,3.17
6841,0,1,1,12/2/2015,1,4,-,4,18
6842,1,1,0,10/7/2015,0,2,In Progress,0,0
6843,0,1,1,12/27/2015,1,1,Not Started,4,5184
6844,0,0,0,10/15/2015,0,3,Active,2,8
6845,1,0,1,12/23/2015,0,3,Active,2,2.62
6846,0,1,1,12/7/2015,0,2,In Progress,3,10.1
6847,1,1,1,12/11/2015,0,3,Active,0,0
6848,0,1,0,12/21/2015,1,2,In Progress,1,1.44
6849,0,0,0,11/11/2015,0,4,-,0,0
6850,1,1,1,12/9/2015,0,1,Not Started,4,17.31
6851,1,1,1,12/12/2015,0,2,In Progress,4,13.57
6852,1,0,0,11/15/2015,1,1,Not Started,1,3
6853,0,1,1,10/25/2015,0,1,Not Started,0,0
6854,0,1,0,12/2/2015,1,2,In Progress,4,324
6855,1,0,1,10/18/2015,1,4,-,2,50
6856,1,1,0,12/8/2015,1,2,In Progress,4,64
6857,0,0,1,10/29/2015,0,3,Active,1,1.82
6858,1,1,1,11/21/2015,1,4,-,1,3
6859,1,1,0,10/14/2015,0,3,Active,2,32
6860,0,0,1,11/20/2015,1,4,-,2,8.49
6861,1,0,0,11/16/2015,0,4,-,4,21.26
6862,1,1,0,10/21/2015,0,3,Active,3,2.88
6863,1,0,0,11/7/2015,1,3,Active,1,2.65
6864,1,0,0,10/20/2015,1,2,In Progress,0,0
6865,0,0,0,12/29/2015,0,2,In Progress,1,2
6866,0,0,1,10/3/2015,1,1,Not Started,2,9.9
6867,0,0,1,12/6/2015,1,3,Active,1,3
6868,0,1,0,12/6/2015,1,1,Not Started,1,7
6869,0,0,0,10/11/2015,1,1,Not Started,4,1024
6870,1,1,0,11/18/2015,0,3,Active,1,2.65
6871,0,0,0,12/26/2015,0,1,Not Started,0,0
6872,1,1,1,10/4/2015,0,1,Not Started,0,0
6873,0,0,1,12/12/2015,0,3,Active,0,0
6874,1,0,0,10/27/2015,1,4,-,1,1.73
6875,0,0,0,12/18/2015,0,1,Not Started,0,0
6876,1,1,0,10/14/2015,1,2,In Progress,2,3.17
6877,0,1,1,10/6/2015,0,2,In Progress,3,192
6878,1,1,0,11/12/2015,0,2,In Progress,2,4.24
6879,0,0,1,10/16/2015,1,3,Active,0,0
6880,1,1,0,11/8/2015,1,2,In Progress,3,375
6881,0,0,1,12/1/2015,1,4,-,0,0
6882,0,1,0,11/16/2015,0,2,In Progress,3,25.46
6883,0,1,0,10/21/2015,1,3,Active,1,1.73
6884,1,0,0,11/12/2015,0,4,-,4,4
6885,1,0,1,10/12/2015,0,3,Active,3,24
6886,0,1,1,12/25/2015,1,2,In Progress,0,0
6887,0,0,0,12/6/2015,1,2,In Progress,2,98
6888,1,0,1,10/27/2015,1,1,Not Started,1,5
6889,1,1,1,10/18/2015,1,3,Active,0,0
6890,1,1,1,10/14/2015,0,1,Not Started,0,0
6891,0,0,1,12/10/2015,0,3,Active,2,3.17
6892,1,0,1,11/12/2015,1,2,In Progress,1,1.41
6893,0,1,1,11/16/2015,0,1,Not Started,0,0
6894,1,0,0,11/14/2015,1,2,In Progress,4,9604
6895,0,1,0,10/25/2015,1,1,Not Started,0,0
6896,0,1,1,10/12/2015,1,1,Not Started,3,13.86
6897,0,0,1,10/24/2015,0,3,Active,1,2.45
6898,1,0,1,12/14/2015,0,2,In Progress,0,0
6899,1,0,1,10/29/2015,1,4,-,2,98
6900,1,0,1,12/16/2015,1,3,Active,3,1029
6901,0,1,1,12/13/2015,1,2,In Progress,1,1.59
6902,0,1,1,12/12/2015,1,2,In Progress,2,98
6903,0,0,0,10/20/2015,1,3,Active,1,7
6904,0,0,0,12/13/2015,0,2,In Progress,2,5.66
6905,0,0,1,11/29/2015,1,4,-,4,32
6906,0,1,0,12/19/2015,0,1,Not Started,0,0
6907,1,1,0,11/4/2015,0,4,-,3,81
6908,0,1,0,12/3/2015,1,1,Not Started,0,0
6909,0,1,1,11/15/2015,1,2,In Progress,2,8
6910,0,0,1,10/28/2015,1,3,Active,0,0
6911,1,0,1,10/16/2015,1,2,In Progress,1,4
6912,0,0,1,10/2/2015,1,3,Active,1,1.41
6913,0,0,1,10/3/2015,0,3,Active,4,32
6914,1,0,1,12/22/2015,0,2,In Progress,3,25.46
6915,0,1,1,11/1/2015,1,4,-,2,7.07
6916,1,1,0,12/4/2015,0,2,In Progress,3,2.88
6917,1,1,0,10/20/2015,0,1,Not Started,4,17.31
6918,0,0,1,11/7/2015,1,2,In Progress,3,19.36
6919,1,0,1,11/26/2015,0,4,-,4,98
6920,1,1,1,10/19/2015,0,3,Active,1,7
6921,1,0,0,10/14/2015,1,3,Active,1,2.65
6922,1,1,1,11/27/2015,1,1,Not Started,2,8.49
6923,0,0,0,12/5/2015,1,4,-,0,0
6924,0,0,0,10/30/2015,0,1,Not Started,2,8.49
6925,1,1,1,11/30/2015,1,1,Not Started,3,4.9
6926,0,1,0,10/18/2015,1,3,Active,4,50
6927,1,1,1,12/16/2015,0,1,Not Started,4,64
6928,1,0,0,12/9/2015,0,4,-,2,4.61
6929,1,0,0,11/18/2015,1,3,Active,0,0
6930,0,0,0,12/15/2015,0,1,Not Started,3,19.36
6931,0,0,0,11/30/2015,0,4,-,2,2
6932,1,0,0,10/21/2015,1,3,Active,4,64
6933,0,0,0,10/1/2015,0,4,-,4,32
6934,0,0,0,11/19/2015,0,1,Not Started,0,0
6935,1,1,0,10/9/2015,0,4,-,0,0
6936,0,1,0,12/22/2015,0,3,Active,0,0
6937,1,0,0,10/14/2015,1,1,Not Started,0,0
6938,0,1,1,10/13/2015,1,1,Not Started,4,5184
6939,0,0,1,12/26/2015,0,4,-,1,2
6940,1,0,1,12/7/2015,1,4,-,3,32.08
6941,0,0,1,10/12/2015,0,4,-,4,32
6942,1,0,0,11/29/2015,1,3,Active,0,0
6943,1,0,1,10/13/2015,1,1,Not Started,1,4
6944,1,1,0,12/23/2015,1,2,In Progress,4,17.31
6945,1,0,0,12/4/2015,0,4,-,2,2.62
6946,0,0,0,11/10/2015,0,3,Active,0,0
6947,1,0,1,10/4/2015,0,4,-,3,7.21
6948,1,1,0,10/29/2015,0,4,-,3,1029
6949,0,0,1,12/24/2015,1,3,Active,1,5
6950,0,1,1,12/24/2015,0,2,In Progress,0,0
6951,0,0,1,11/20/2015,0,1,Not Started,0,0
6952,0,0,1,10/20/2015,0,1,Not Started,4,8
6953,1,1,0,10/31/2015,0,4,-,2,4.16
6954,0,0,0,11/11/2015,0,2,In Progress,4,21.26
6955,1,0,1,11/24/2015,0,1,Not Started,4,98
6956,0,1,1,11/23/2015,1,2,In Progress,4,98
6957,0,0,1,11/23/2015,1,1,Not Started,0,0
6958,0,0,1,10/31/2015,1,4,-,0,0
6959,0,0,0,10/26/2015,1,2,In Progress,2,2
6960,0,1,0,11/30/2015,0,3,Active,3,192
6961,1,1,0,11/22/2015,0,2,In Progress,3,19.36
6962,1,0,1,10/22/2015,0,2,In Progress,4,18
6963,0,1,0,12/19/2015,0,1,Not Started,4,98
6964,1,1,1,10/15/2015,0,2,In Progress,2,7.07
6965,0,1,1,11/1/2015,1,3,Active,1,5
6966,1,0,1,11/26/2015,0,3,Active,0,0
6967,0,1,1,10/26/2015,1,1,Not Started,2,9.9
6968,0,0,0,12/31/2015,0,1,Not Started,2,32
6969,1,1,0,11/18/2015,0,2,In Progress,3,7.21
6970,0,0,0,12/19/2015,1,1,Not Started,3,81
6971,0,0,0,12/2/2015,0,1,Not Started,2,3.17
6972,0,1,1,12/9/2015,0,4,-,2,4.16
6973,1,0,1,12/10/2015,0,1,Not Started,1,6
6974,1,1,0,10/7/2015,0,2,In Progress,1,7
6975,1,0,1,11/24/2015,1,2,In Progress,2,4.61
6976,0,0,0,11/10/2015,1,1,Not Started,0,0
6977,0,1,0,11/25/2015,1,2,In Progress,4,2500
6978,0,1,1,12/29/2015,0,2,In Progress,2,50
6979,1,0,1,12/24/2015,0,4,-,3,2.88
6980,1,1,0,12/17/2015,0,1,Not Started,2,5.66
6981,1,0,0,11/25/2015,0,3,Active,3,10.1
6982,1,0,0,10/17/2015,0,3,Active,2,2.62
6983,1,1,1,11/27/2015,1,1,Not Started,2,5.66
6984,0,1,0,10/13/2015,0,3,Active,3,81
6985,0,1,0,10/3/2015,0,3,Active,2,8
6986,1,0,1,11/2/2015,0,4,-,2,18
6987,1,1,1,10/4/2015,1,3,Active,1,1.73
6988,0,0,1,11/12/2015,1,1,Not Started,0,0
6989,0,1,1,12/29/2015,0,4,-,0,0
6990,0,0,0,10/20/2015,1,1,Not Started,1,3
6991,1,0,0,12/24/2015,0,4,-,3,648
6992,0,0,0,12/17/2015,0,3,Active,4,1024
6993,0,1,1,12/14/2015,1,1,Not Started,2,9.9
6994,1,1,0,12/8/2015,1,4,-,1,1.41
6995,0,0,0,10/4/2015,1,4,-,2,2.83
6996,0,0,0,11/28/2015,1,4,-,1,1.73
6997,0,1,1,11/22/2015,1,2,In Progress,0,0
6998,0,1,1,10/8/2015,1,3,Active,0,0
6999,0,0,1,10/15/2015,0,4,-,1,2.45
7000,0,0,1,12/7/2015,1,4,-,2,2.62
7001,0,1,0,11/17/2015,1,1,Not Started,3,4.9
7002,1,1,1,11/29/2015,0,1,Not Started,1,6
7003,1,0,1,12/27/2015,0,1,Not Started,2,4.61
7004,1,0,0,10/22/2015,0,1,Not Started,2,50
7005,1,0,0,11/2/2015,0,2,In Progress,1,2.45
7006,1,1,1,11/16/2015,0,2,In Progress,1,1.59
7007,0,0,1,11/8/2015,0,4,-,2,4.61
7008,0,0,1,12/18/2015,0,2,In Progress,0,0
7009,0,0,1,10/13/2015,1,3,Active,3,32.08
7010,1,1,0,11/4/2015,1,1,Not Started,1,7
7011,1,1,1,10/28/2015,0,4,-,2,18
7012,1,1,1,11/25/2015,0,4,-,1,2
7013,0,0,1,10/2/2015,1,4,-,4,50
7014,1,1,1,10/16/2015,1,2,In Progress,4,8
7015,0,0,0,11/28/2015,0,4,-,0,0
7016,1,1,0,11/8/2015,0,1,Not Started,3,9
7017,0,0,0,10/31/2015,0,1,Not Started,3,2.88
7018,0,1,1,12/26/2015,0,2,In Progress,2,3.17
7019,0,1,0,10/4/2015,0,3,Active,1,1.59
7020,1,1,1,12/20/2015,1,4,-,2,4.16
7021,0,0,1,11/8/2015,0,2,In Progress,1,1.71
7022,0,0,0,12/28/2015,0,2,In Progress,1,1.73
7023,1,1,0,11/2/2015,0,1,Not Started,1,1.82
7024,1,0,0,11/30/2015,1,2,In Progress,4,2500
7025,1,0,1,10/3/2015,0,4,-,3,13.86
7026,0,0,0,12/8/2015,0,4,-,4,13.57
7027,0,1,0,12/5/2015,1,4,-,3,7.21
7028,1,1,0,11/24/2015,0,2,In Progress,3,648
7029,1,0,0,11/30/2015,0,2,In Progress,0,0
7030,0,0,1,11/6/2015,1,3,Active,2,2
7031,1,0,0,11/21/2015,1,1,Not Started,0,0
7032,0,0,1,12/5/2015,1,3,Active,0,0
7033,0,0,0,10/20/2015,1,1,Not Started,1,2
7034,0,0,0,12/4/2015,1,2,In Progress,0,0
7035,0,1,1,12/23/2015,1,4,-,1,4
7036,0,0,1,12/5/2015,0,4,-,2,4.16
7037,1,1,1,11/27/2015,0,4,-,2,3.17
7038,1,1,0,10/11/2015,0,4,-,3,1029
7039,0,1,1,11/20/2015,0,4,-,4,324
7040,0,0,1,11/21/2015,1,3,Active,3,32.08
7041,1,1,1,12/20/2015,1,3,Active,4,98
7042,0,0,0,10/21/2015,0,1,Not Started,2,3.17
7043,0,1,0,10/6/2015,1,1,Not Started,3,5.77
7044,1,1,0,10/7/2015,1,1,Not Started,1,2.45
7045,0,1,1,12/29/2015,1,3,Active,0,0
7046,1,1,0,10/29/2015,0,3,Active,3,648
7047,1,1,0,10/24/2015,1,4,-,2,8
7048,1,0,1,12/9/2015,0,4,-,2,50
7049,0,0,1,10/23/2015,0,4,-,0,0
7050,0,1,0,12/27/2015,1,1,Not Started,1,7
7051,1,0,0,11/19/2015,0,2,In Progress,1,1.91
7052,1,1,0,10/13/2015,0,4,-,2,3.68
7053,0,1,0,11/19/2015,0,3,Active,1,1.71
7054,1,0,0,11/11/2015,0,1,Not Started,1,1.44
7055,0,1,1,12/15/2015,1,3,Active,3,19.36
7056,1,0,1,10/12/2015,1,4,-,3,375
7057,0,0,0,12/20/2015,0,3,Active,0,0
7058,1,1,0,10/29/2015,1,2,In Progress,0,0
7059,0,0,1,12/2/2015,1,1,Not Started,4,324
7060,1,1,1,11/3/2015,0,1,Not Started,0,0
7061,0,1,0,12/7/2015,1,3,Active,0,0
7062,1,0,0,12/18/2015,1,3,Active,1,2
7063,0,0,1,10/18/2015,0,3,Active,3,81
7064,1,0,0,10/21/2015,1,2,In Progress,3,5.77
7065,0,0,0,10/4/2015,1,3,Active,0,0
7066,0,1,1,11/12/2015,1,4,-,0,0
7067,0,1,1,10/3/2015,0,3,Active,2,8.49
7068,0,1,1,11/13/2015,1,4,-,1,2.65
7069,0,0,0,10/14/2015,1,1,Not Started,3,19.36
7070,1,0,1,11/14/2015,0,4,-,4,64
7071,0,1,1,10/6/2015,1,3,Active,3,192
7072,0,0,1,10/18/2015,1,1,Not Started,1,1.82
7073,1,0,1,12/15/2015,1,1,Not Started,3,2.88
7074,1,1,0,10/8/2015,0,3,Active,4,8
7075,0,0,1,12/19/2015,1,2,In Progress,1,1.82
7076,0,1,1,12/8/2015,0,2,In Progress,0,0
7077,1,0,1,10/27/2015,1,1,Not Started,4,13.57
7078,1,0,0,10/4/2015,0,3,Active,3,10.1
7079,0,1,0,12/31/2015,0,2,In Progress,4,21.26
7080,1,1,0,10/19/2015,0,2,In Progress,0,0
7081,1,0,1,11/11/2015,0,2,In Progress,3,10.1
7082,0,1,1,11/16/2015,1,2,In Progress,3,19.36
7083,0,0,1,11/2/2015,1,1,Not Started,2,3.17
7084,0,0,1,10/19/2015,0,3,Active,0,0
7085,1,1,1,11/20/2015,0,1,Not Started,3,7.21
7086,1,1,1,10/5/2015,1,2,In Progress,2,3.17
7087,0,1,0,11/14/2015,0,1,Not Started,4,17.31
7088,0,0,0,10/8/2015,1,2,In Progress,3,5.77
7089,1,0,1,12/20/2015,1,3,Active,3,4.33
7090,1,1,0,11/25/2015,0,1,Not Started,0,0
7091,0,0,0,11/18/2015,0,4,-,0,0
7092,0,0,0,11/5/2015,0,4,-,3,25.46
7093,1,0,0,12/14/2015,0,2,In Progress,0,0
7094,1,1,1,12/19/2015,1,1,Not Started,3,25.46
7095,0,0,1,11/23/2015,1,2,In Progress,1,1.26
7096,0,0,0,12/30/2015,0,4,-,2,4.16
7097,1,1,0,11/6/2015,1,3,Active,3,2.88
7098,1,0,0,10/23/2015,1,3,Active,3,19.36
7099,1,0,1,12/23/2015,1,4,-,0,0
7100,0,1,1,11/23/2015,0,2,In Progress,4,5184
7101,1,1,0,10/31/2015,0,3,Active,0,0
7102,0,0,1,12/4/2015,0,2,In Progress,3,5.77
7103,1,1,1,11/2/2015,1,3,Active,4,2500
7104,0,1,0,11/13/2015,1,4,-,0,0
7105,0,0,0,12/18/2015,0,2,In Progress,3,2.88
7106,0,1,0,11/13/2015,1,2,In Progress,3,375
7107,0,1,1,10/19/2015,0,1,Not Started,2,9.9
7108,0,0,1,12/31/2015,1,1,Not Started,1,2.65
7109,1,0,0,12/21/2015,0,2,In Progress,4,72
7110,1,0,1,10/15/2015,1,2,In Progress,1,6
7111,0,0,0,10/15/2015,1,2,In Progress,0,0
7112,0,0,0,11/27/2015,1,2,In Progress,0,0
7113,1,1,1,11/17/2015,1,3,Active,4,324
7114,1,0,0,10/28/2015,1,3,Active,3,192
7115,1,0,1,12/10/2015,1,3,Active,0,0
7116,1,1,1,12/25/2015,0,1,Not Started,2,9.9
7117,0,0,1,11/20/2015,1,4,-,4,17.31
7118,1,1,1,11/2/2015,0,3,Active,2,8
7119,0,1,1,10/24/2015,0,1,Not Started,3,13.86
7120,1,0,0,12/21/2015,0,1,Not Started,2,4.61
7121,0,1,0,12/5/2015,0,2,In Progress,3,2.88
7122,0,0,0,10/11/2015,0,2,In Progress,3,4.9
7123,1,1,1,11/29/2015,1,1,Not Started,4,10.08
7124,1,0,0,11/24/2015,0,4,-,1,2
7125,1,1,1,10/14/2015,1,1,Not Started,2,18
7126,1,1,0,10/7/2015,1,4,-,4,8
7127,1,1,0,11/1/2015,0,3,Active,0,0
7128,0,1,0,10/9/2015,1,3,Active,2,4.24
7129,1,0,0,11/16/2015,0,4,-,2,18
7130,0,0,1,12/18/2015,0,4,-,3,1029
7131,1,1,0,10/3/2015,0,1,Not Started,3,2.88
7132,1,1,0,11/19/2015,0,3,Active,4,5184
7133,1,0,0,11/27/2015,1,4,-,1,6
7134,0,1,1,12/4/2015,1,1,Not Started,4,18
7135,0,0,0,10/8/2015,0,2,In Progress,4,4
7136,0,0,1,11/26/2015,1,2,In Progress,3,19.36
7137,0,0,1,11/28/2015,1,2,In Progress,4,98
7138,1,1,1,10/6/2015,0,2,In Progress,1,2.65
7139,0,1,0,11/20/2015,0,3,Active,4,13.57
7140,0,1,0,12/4/2015,1,1,Not Started,2,72
7141,1,0,0,12/15/2015,0,4,-,1,1.41
7142,0,1,0,11/6/2015,0,1,Not Started,0,0
7143,0,1,0,10/9/2015,1,2,In Progress,1,1.44
7144,1,1,0,11/27/2015,0,2,In Progress,0,0
7145,0,1,1,12/1/2015,0,2,In Progress,0,0
7146,0,0,1,12/29/2015,1,2,In Progress,2,8.49
7147,1,1,1,10/4/2015,0,3,Active,3,648
7148,1,1,0,12/24/2015,1,4,-,3,19.36
7149,1,1,0,12/7/2015,0,3,Active,1,2
7150,1,1,1,11/21/2015,0,4,-,4,98
7151,0,0,0,12/1/2015,0,1,Not Started,0,0
7152,1,0,0,12/6/2015,0,2,In Progress,0,0
7153,1,0,0,11/7/2015,1,3,Active,4,98
7154,0,1,0,12/31/2015,0,1,Not Started,0,0
7155,1,1,1,12/15/2015,0,1,Not Started,0,0
7156,0,0,1,11/14/2015,0,2,In Progress,0,0
7157,1,1,1,12/19/2015,1,3,Active,4,72
7158,1,0,0,12/30/2015,1,3,Active,0,0
7159,0,0,1,10/29/2015,1,3,Active,1,1.73
7160,0,0,0,11/8/2015,1,2,In Progress,2,4.16
7161,0,1,0,12/26/2015,1,2,In Progress,4,32
7162,0,0,0,12/5/2015,0,4,-,3,7.21
7163,1,0,1,12/15/2015,1,1,Not Started,2,5.66
7164,0,1,1,12/16/2015,1,1,Not Started,0,0
7165,1,1,1,10/11/2015,0,2,In Progress,1,4
7166,1,0,1,10/9/2015,1,2,In Progress,1,6
7167,0,1,0,12/22/2015,1,1,Not Started,3,5.77
7168,1,1,0,10/3/2015,1,1,Not Started,1,2.24
7169,0,0,1,11/3/2015,0,4,-,3,24
7170,0,1,0,11/16/2015,1,4,-,1,7
7171,1,1,1,10/16/2015,0,3,Active,0,0
7172,1,0,1,10/11/2015,1,2,In Progress,4,17.31
7173,1,0,0,11/27/2015,0,4,-,4,32
7174,0,1,1,10/6/2015,0,2,In Progress,2,2.83
7175,0,1,0,12/9/2015,0,4,-,1,1.41
7176,0,0,1,11/26/2015,0,4,-,0,0
7177,0,0,0,11/14/2015,0,1,Not Started,1,4
7178,0,0,1,12/6/2015,0,3,Active,4,72
7179,1,0,1,11/20/2015,1,1,Not Started,1,1.59
7180,0,0,1,11/28/2015,0,3,Active,3,13.86
7181,1,0,0,10/10/2015,0,2,In Progress,3,32.08
7182,1,1,0,11/11/2015,1,1,Not Started,0,0
